DATE,ATLA013URN,BOST625URN,CHIC917URN,DALL148URN,HOUS448URN,LOSA106URN,MIAM112URN,NEWY636URN,PHIL942URN,WASH911URN
2019-01-01,,,,,4.133333333333333,,,,,
2019-04-01,,,,,3.566666666666667,,,,,
2019-07-01,,,,,3.9666666666666663,,,,,
2019-10-01,,,,,3.6,,,,,
2020-01-01,,,,,4.533333333333333,,,,,
2020-04-01,,,,,12.7,,,,,
2020-07-01,,,,,9.83333333333333,,,,,
2020-10-01,,,,,7.666666666666665,,,,,
2021-01-01,,,,,7.5666666666666655,,,,,
2021-04-01,,,,,6.7333333333333325,,,,,
2021-07-01,,,,,6.133333333333333,,,,,
2021-10-01,,,,,4.866666666666666,,,,,
2022-01-01,,,,,4.633333333333333,,,,,
2022-04-01,,,,,4.066666666666666,,,,,
2022-07-01,,,,,4.3,,,,,
2022-10-01,,,,,4.066666666666666,,,,,
2023-01-01,,,,,4.466666666666667,,,,,
2023-04-01,,,,,4.133333333333333,,,,,
2023-07-01,,,,,4.4,,,,,
2023-10-01,,,,,3.8666666666666663,,,,,
2024-01-01,,,,,4.433333333333333,,,,,
2024-04-01,,,,,4.2,,,,,
2024-07-01,,,,,4.666666666666666,,,,,
2000-01-01,,,,,,5.2,,,,
2000-04-01,,,,,,4.9,,,,
2000-07-01,,,,,,5.2333333333333325,,,,
2000-10-01,,,,,,4.433333333333333,,,,
2001-01-01,,,,,,4.766666666666667,,,,
2001-04-01,,,,,,4.833333333333333,,,,
2001-07-01,,,,,,5.7333333333333325,,,,
2001-10-01,,,,,,5.933333333333333,,,,
2002-01-01,,,,,,6.433333333333333,,,,
2002-04-01,,,,,,6.4,,,,
2002-07-01,,,,,,6.633333333333333,,,,
2002-10-01,,,,,,6.133333333333333,,,,
2003-01-01,,,,,,6.433333333333333,,,,
2003-04-01,,,,,,6.4,,,,
2003-07-01,,,,,,6.833333333333333,,,,
2003-10-01,,,,,,6.166666666666666,,,,
2004-01-01,,,,,,6.266666666666667,,,,
2004-04-01,,,,,,5.966666666666667,,,,
2004-07-01,,,,,,6.033333333333333,,,,
2004-10-01,,,,,,5.433333333333333,,,,
2005-01-01,,,,,,5.333333333333333,,,,
2005-04-01,,,,,,4.833333333333333,,,,
2005-07-01,,,,,,4.9,,,,
2005-10-01,,,,,,4.566666666666666,,,,
2006-01-01,,,,,,4.6,,,,
2006-04-01,,,,,,4.3,,,,
2006-07-01,,,,,,4.7,,,,
2006-10-01,,,,,,4.133333333333333,,,,
2007-01-01,,,,,,4.533333333333333,,,,
2007-04-01,,,,,,4.466666666666667,,,,
2007-07-01,,,,,,5.166666666666666,,,,
2007-10-01,,,,,,5.066666666666666,,,,
2008-01-01,,,,,,5.7,,,,
2008-04-01,,,,,,6.2,,,,
2008-07-01,,,,,,7.7,,,,
2008-10-01,,,,,,8.3,,,,
2009-01-01,,,,,,10.233333333333333,,,,
2009-04-01,,,,,,10.733333333333333,,,,
2009-07-01,,,,,,11.8,,,,
2009-10-01,,,,,,11.533333333333331,,,,
2010-01-01,,,,,,12.2,,,,
2010-04-01,,,,,,11.633333333333333,,,,
2010-07-01,,,,,,12.233333333333333,,,,
2010-10-01,,,,,,11.8,,,,
2011-01-01,,,,,,11.7,,,,
2011-04-01,,,,,,11.4,,,,
2011-07-01,,,,,,12.0,,,,
2011-10-01,,,,,,11.0,,,,
2012-01-01,,,,,,10.866666666666665,,,,
2012-04-01,,,,,,10.233333333333333,,,,
2012-07-01,,,,,,10.5,,,,
2012-10-01,,,,,,9.5,,,,
2013-01-01,,,,,,9.566666666666666,,,,
2013-04-01,,,,,,9.0,,,,
2013-07-01,,,,,,9.266666666666666,,,,
2013-10-01,,,,,,8.333333333333332,,,,
2014-01-01,,,,,,8.166666666666666,,,,
2014-04-01,,,,,,7.4,,,,
2014-07-01,,,,,,7.9,,,,
2014-10-01,,,,,,6.933333333333333,,,,
2015-01-01,,,,,,6.833333333333333,,,,
2015-04-01,,,,,,6.3,,,,
2015-07-01,,,,,,6.2,,,,
2015-10-01,,,,,,5.3,,,,
2016-01-01,,,,,,5.2,,,,
2016-04-01,,,,,,4.833333333333333,,,,
2016-07-01,,,,,,5.366666666666666,,,,
2016-10-01,,,,,,4.7333333333333325,,,,
2017-01-01,,,,,,4.766666666666667,,,,
2017-04-01,,,,,,4.333333333333333,,,,
2017-07-01,,,,,,4.833333333333333,,,,
2017-10-01,,,,,,4.1,,,,
2018-01-01,,,,,,4.3,,,,
2018-04-01,,,,,,4.066666666666666,,,,
2018-07-01,,,,,,4.5,,,,
2018-10-01,,,,,,4.066666666666666,,,,
2019-01-01,,,,,,4.266666666666667,,,,
2019-04-01,,,,,,3.8666666666666663,,,,
2019-07-01,,,,,,4.3,,,,
2019-10-01,,,,,,3.9,,,,
2020-01-01,,,,,,4.966666666666667,,,,
2020-04-01,,,,,,16.966666666666665,,,,
2020-07-01,,,,,,14.466666666666667,,,,
2020-10-01,,,,,,9.83333333333333,,,,
2021-01-01,,,,,,9.866666666666665,,,,
2021-04-01,,,,,,9.133333333333331,,,,
2021-07-01,,,,,,8.066666666666666,,,,
2021-10-01,,,,,,6.0,,,,
2022-01-01,,,,,,5.333333333333333,,,,
2022-04-01,,,,,,4.333333333333333,,,,
2022-07-01,,,,,,4.333333333333333,,,,
2022-10-01,,,,,,4.166666666666666,,,,
2023-01-01,,,,,,4.566666666666666,,,,
2023-04-01,,,,,,4.333333333333333,,,,
2023-07-01,,,,,,5.066666666666666,,,,
2023-10-01,,,,,,4.7333333333333325,,,,
2024-01-01,,,,,,5.066666666666666,,,,
2024-04-01,,,,,,4.833333333333333,,,,
2024-07-01,,,,,,5.933333333333333,,,,
2000-01-01,,,,,,,4.066666666666666,,,
2000-04-01,,,,,,,4.1,,,
2000-07-01,,,,,,,4.466666666666667,,,
2000-10-01,,,,,,,3.9333333333333327,,,
2001-01-01,,,,,,,4.1,,,
2001-04-01,,,,,,,4.3,,,
2001-07-01,,,,,,,4.9,,,
2001-10-01,,,,,,,5.1,,,
2002-01-01,,,,,,,5.0,,,
2002-04-01,,,,,,,4.966666666666667,,,
2002-07-01,,,,,,,5.133333333333333,,,
2002-10-01,,,,,,,4.6,,,
2003-01-01,,,,,,,4.5,,,
2003-04-01,,,,,,,4.466666666666667,,,
2003-07-01,,,,,,,4.633333333333333,,,
2003-10-01,,,,,,,3.9666666666666663,,,
2004-01-01,,,,,,,3.7666666666666666,,,
2004-04-01,,,,,,,3.733333333333333,,,
2004-07-01,,,,,,,3.9,,,
2004-10-01,,,,,,,3.2666666666666666,,,
2005-01-01,,,,,,,3.033333333333333,,,
2005-04-01,,,,,,,2.7666666666666666,,,
2005-07-01,,,,,,,2.8666666666666667,,,
2005-10-01,,,,,,,2.4,,,
2006-01-01,,,,,,,2.166666666666667,,,
2006-04-01,,,,,,,2.2333333333333334,,,
2006-07-01,,,,,,,2.7,,,
2006-10-01,,,,,,,2.3,,,
2007-01-01,,,,,,,2.4,,,
2007-04-01,,,,,,,2.6333333333333333,,,
2007-07-01,,,,,,,3.4,,,
2007-10-01,,,,,,,3.3666666666666667,,,
2008-01-01,,,,,,,3.8,,,
2008-04-01,,,,,,,4.433333333333333,,,
2008-07-01,,,,,,,5.7,,,
2008-10-01,,,,,,,5.966666666666667,,,
2009-01-01,,,,,,,7.0,,,
2009-04-01,,,,,,,8.6,,,
2009-07-01,,,,,,,10.3,,,
2009-10-01,,,,,,,10.3,,,
2010-01-01,,,,,,,10.733333333333333,,,
2010-04-01,,,,,,,10.633333333333333,,,
2010-07-01,,,,,,,11.233333333333333,,,
2010-10-01,,,,,,,10.833333333333332,,,
2011-01-01,,,,,,,10.433333333333332,,,
2011-04-01,,,,,,,9.9,,,
2011-07-01,,,,,,,9.73333333333333,,,
2011-10-01,,,,,,,8.6,,,
2012-01-01,,,,,,,8.333333333333332,,,
2012-04-01,,,,,,,8.233333333333333,,,
2012-07-01,,,,,,,8.5,,,
2012-10-01,,,,,,,7.7,,,
2013-01-01,,,,,,,7.633333333333333,,,
2013-04-01,,,,,,,7.433333333333333,,,
2013-07-01,,,,,,,7.633333333333333,,,
2013-10-01,,,,,,,6.866666666666666,,,
2014-01-01,,,,,,,6.7,,,
2014-04-01,,,,,,,6.366666666666666,,,
2014-07-01,,,,,,,6.666666666666666,,,
2014-10-01,,,,,,,5.866666666666666,,,
2015-01-01,,,,,,,5.7,,,
2015-04-01,,,,,,,5.633333333333333,,,
2015-07-01,,,,,,,5.766666666666667,,,
2015-10-01,,,,,,,5.2333333333333325,,,
2016-01-01,,,,,,,5.033333333333333,,,
2016-04-01,,,,,,,4.966666666666667,,,
2016-07-01,,,,,,,5.333333333333333,,,
2016-10-01,,,,,,,4.8,,,
2017-01-01,,,,,,,4.666666666666666,,,
2017-04-01,,,,,,,4.333333333333333,,,
2017-07-01,,,,,,,4.566666666666666,,,
2017-10-01,,,,,,,4.033333333333333,,,
2018-01-01,,,,,,,3.9,,,
2018-04-01,,,,,,,3.566666666666667,,,
2018-07-01,,,,,,,3.6666666666666665,,,
2018-10-01,,,,,,,3.3,,,
2019-01-01,,,,,,,3.2666666666666666,,,
2019-04-01,,,,,,,3.066666666666667,,,
2019-07-01,,,,,,,3.3,,,
2019-10-01,,,,,,,2.7333333333333334,,,
2020-01-01,,,,,,,3.066666666666667,,,
2020-04-01,,,,,,,13.2,,,
2020-07-01,,,,,,,10.666666666666666,,,
2020-10-01,,,,,,,7.7,,,
2021-01-01,,,,,,,6.433333333333333,,,
2021-04-01,,,,,,,5.5,,,
2021-07-01,,,,,,,4.833333333333333,,,
2021-10-01,,,,,,,3.533333333333333,,,
2022-01-01,,,,,,,3.2,,,
2022-04-01,,,,,,,2.8,,,
2022-07-01,,,,,,,2.9,,,
2022-10-01,,,,,,,2.433333333333333,,,
2023-01-01,,,,,,,2.3666666666666667,,,
2023-04-01,,,,,,,2.3666666666666667,,,
2023-07-01,,,,,,,2.666666666666667,,,
2023-10-01,,,,,,,2.466666666666667,,,
2024-01-01,,,,,,,2.533333333333333,,,
2024-04-01,,,,,,,2.8,,,
2024-07-01,,,,,,,3.2333333333333334,,,
2000-01-01,,,,,,,,4.966666666666667,,
2000-04-01,,,,,,,,4.2,,
2000-07-01,,,,,,,,4.433333333333333,,
2000-10-01,,,,,,,,4.033333333333333,,
2001-01-01,,,,,,,,4.533333333333333,,
2001-04-01,,,,,,,,4.2,,
2001-07-01,,,,,,,,4.933333333333333,,
2001-10-01,,,,,,,,5.6,,
2002-01-01,,,,,,,,6.666666666666666,,
2002-04-01,,,,,,,,6.2333333333333325,,
2002-07-01,,,,,,,,6.3,,
2002-10-01,,,,,,,,6.3,,
2003-01-01,,,,,,,,6.866666666666666,,
2003-04-01,,,,,,,,6.466666666666667,,
2003-07-01,,,,,,,,6.566666666666666,,
2003-10-01,,,,,,,,6.066666666666666,,
2004-01-01,,,,,,,,6.533333333333333,,
2004-04-01,,,,,,,,5.666666666666666,,
2004-07-01,,,,,,,,5.5,,
2004-10-01,,,,,,,,4.9,,
2005-01-01,,,,,,,,5.166666666666666,,
2005-04-01,,,,,,,,4.6,,
2005-07-01,,,,,,,,4.8,,
2005-10-01,,,,,,,,4.7,,
2006-01-01,,,,,,,,5.0,,
2006-04-01,,,,,,,,4.466666666666667,,
2006-07-01,,,,,,,,4.566666666666666,,
2006-10-01,,,,,,,,3.9,,
2007-01-01,,,,,,,,4.4,,
2007-04-01,,,,,,,,4.066666666666666,,
2007-07-01,,,,,,,,4.5,,
2007-10-01,,,,,,,,4.2333333333333325,,
2008-01-01,,,,,,,,4.966666666666667,,
2008-04-01,,,,,,,,4.7,,
2008-07-01,,,,,,,,5.566666666666666,,
2008-10-01,,,,,,,,5.933333333333333,,
2009-01-01,,,,,,,,7.9,,
2009-04-01,,,,,,,,8.333333333333332,,
2009-07-01,,,,,,,,9.1,,
2009-10-01,,,,,,,,9.1,,
2010-01-01,,,,,,,,9.633333333333331,,
2010-04-01,,,,,,,,8.866666666666665,,
2010-07-01,,,,,,,,8.966666666666665,,
2010-10-01,,,,,,,,8.566666666666666,,
2011-01-01,,,,,,,,8.866666666666665,,
2011-04-01,,,,,,,,8.4,,
2011-07-01,,,,,,,,8.766666666666666,,
2011-10-01,,,,,,,,8.466666666666665,,
2012-01-01,,,,,,,,9.166666666666666,,
2012-04-01,,,,,,,,8.733333333333333,,
2012-07-01,,,,,,,,8.966666666666665,,
2012-10-01,,,,,,,,8.333333333333332,,
2013-01-01,,,,,,,,8.733333333333333,,
2013-04-01,,,,,,,,8.0,,
2013-07-01,,,,,,,,8.0,,
2013-10-01,,,,,,,,7.133333333333333,,
2014-01-01,,,,,,,,7.2333333333333325,,
2014-04-01,,,,,,,,6.2,,
2014-07-01,,,,,,,,6.4,,
2014-10-01,,,,,,,,5.633333333333333,,
2015-01-01,,,,,,,,5.966666666666667,,
2015-04-01,,,,,,,,5.333333333333333,,
2015-07-01,,,,,,,,5.2,,
2015-10-01,,,,,,,,4.6,,
2016-01-01,,,,,,,,5.033333333333333,,
2016-04-01,,,,,,,,4.633333333333333,,
2016-07-01,,,,,,,,5.066666666666666,,
2016-10-01,,,,,,,,4.466666666666667,,
2017-01-01,,,,,,,,4.666666666666666,,
2017-04-01,,,,,,,,4.2333333333333325,,
2017-07-01,,,,,,,,4.633333333333333,,
2017-10-01,,,,,,,,4.1,,
2018-01-01,,,,,,,,4.5,,
2018-04-01,,,,,,,,3.8333333333333326,,
2018-07-01,,,,,,,,3.9666666666666663,,
2018-10-01,,,,,,,,3.466666666666667,,
2019-01-01,,,,,,,,4.033333333333333,,
2019-04-01,,,,,,,,3.333333333333333,,
2019-07-01,,,,,,,,3.7,,
2019-10-01,,,,,,,,3.433333333333333,,
2020-01-01,,,,,,,,4.333333333333333,,
2020-04-01,,,,,,,,15.4,,
2020-07-01,,,,,,,,12.5,,
2020-10-01,,,,,,,,8.733333333333333,,
2021-01-01,,,,,,,,9.033333333333331,,
2021-04-01,,,,,,,,8.0,,
2021-07-01,,,,,,,,7.4,,
2021-10-01,,,,,,,,5.766666666666667,,
2022-01-01,,,,,,,,5.533333333333333,,
2022-04-01,,,,,,,,4.2333333333333325,,
2022-07-01,,,,,,,,4.033333333333333,,
2022-10-01,,,,,,,,3.8,,
2023-01-01,,,,,,,,4.466666666666667,,
2023-04-01,,,,,,,,4.166666666666666,,
2023-07-01,,,,,,,,4.633333333333333,,
2023-10-01,,,,,,,,4.466666666666667,,
2024-01-01,,,,,,,,4.466666666666667,,
2024-04-01,,,,,,,,4.333333333333333,,
2024-07-01,,,,,,,,4.966666666666667,,
2000-01-01,,,,,,,,,4.166666666666666,
2000-04-01,,,,,,,,,3.8,
2000-07-01,,,,,,,,,4.133333333333333,
2000-10-01,,,,,,,,,3.6,
2001-01-01,,,,,,,,,4.3,
2001-04-01,,,,,,,,,4.033333333333333,
2001-07-01,,,,,,,,,4.5,
2001-10-01,,,,,,,,,4.533333333333333,
2002-01-01,,,,,,,,,5.533333333333333,
2002-04-01,,,,,,,,,5.366666666666666,
2002-07-01,,,,,,,,,5.4,
2002-10-01,,,,,,,,,5.1,
2003-01-01,,,,,,,,,5.833333333333333,
2003-04-01,,,,,,,,,5.433333333333333,
2003-07-01,,,,,,,,,5.633333333333333,
2003-10-01,,,,,,,,,4.966666666666667,
2004-01-01,,,,,,,,,5.6,
2004-04-01,,,,,,,,,5.1,
2004-07-01,,,,,,,,,5.166666666666666,
2004-10-01,,,,,,,,,4.5,
2005-01-01,,,,,,,,,5.2333333333333325,
2005-04-01,,,,,,,,,4.633333333333333,
2005-07-01,,,,,,,,,4.8,
2005-10-01,,,,,,,,,4.466666666666667,
2006-01-01,,,,,,,,,4.866666666666666,
2006-04-01,,,,,,,,,4.633333333333333,
2006-07-01,,,,,,,,,4.866666666666666,
2006-10-01,,,,,,,,,4.1,
2007-01-01,,,,,,,,,4.533333333333333,
2007-04-01,,,,,,,,,4.266666666666667,
2007-07-01,,,,,,,,,4.566666666666666,
2007-10-01,,,,,,,,,4.266666666666667,
2008-01-01,,,,,,,,,5.0,
2008-04-01,,,,,,,,,4.9,
2008-07-01,,,,,,,,,5.633333333333333,
2008-10-01,,,,,,,,,5.833333333333333,
2009-01-01,,,,,,,,,7.9,
2009-04-01,,,,,,,,,8.133333333333333,
2009-07-01,,,,,,,,,8.666666666666666,
2009-10-01,,,,,,,,,8.266666666666666,
2010-01-01,,,,,,,,,9.2,
2010-04-01,,,,,,,,,8.533333333333333,
2010-07-01,,,,,,,,,8.766666666666666,
2010-10-01,,,,,,,,,8.166666666666666,
2011-01-01,,,,,,,,,8.6,
2011-04-01,,,,,,,,,8.233333333333333,
2011-07-01,,,,,,,,,8.766666666666666,
2011-10-01,,,,,,,,,7.966666666666666,
2012-01-01,,,,,,,,,8.5,
2012-04-01,,,,,,,,,8.266666666666666,
2012-07-01,,,,,,,,,8.666666666666666,
2012-10-01,,,,,,,,,7.833333333333333,
2013-01-01,,,,,,,,,8.333333333333332,
2013-04-01,,,,,,,,,7.666666666666665,
2013-07-01,,,,,,,,,7.766666666666666,
2013-10-01,,,,,,,,,6.7333333333333325,
2014-01-01,,,,,,,,,6.966666666666667,
2014-04-01,,,,,,,,,6.2,
2014-07-01,,,,,,,,,6.466666666666667,
2014-10-01,,,,,,,,,5.433333333333333,
2015-01-01,,,,,,,,,5.933333333333333,
2015-04-01,,,,,,,,,5.533333333333333,
2015-07-01,,,,,,,,,5.6,
2015-10-01,,,,,,,,,4.8,
2016-01-01,,,,,,,,,5.2333333333333325,
2016-04-01,,,,,,,,,4.966666666666667,
2016-07-01,,,,,,,,,5.366666666666666,
2016-10-01,,,,,,,,,4.6,
2017-01-01,,,,,,,,,5.033333333333333,
2017-04-01,,,,,,,,,4.633333333333333,
2017-07-01,,,,,,,,,5.1,
2017-10-01,,,,,,,,,4.333333333333333,
2018-01-01,,,,,,,,,4.766666666666667,
2018-04-01,,,,,,,,,4.166666666666666,
2018-07-01,,,,,,,,,4.466666666666667,
2018-10-01,,,,,,,,,3.6666666666666665,
2019-01-01,,,,,,,,,4.2333333333333325,
2019-04-01,,,,,,,,,3.7666666666666666,
2019-07-01,,,,,,,,,4.366666666666666,
2019-10-01,,,,,,,,,3.7666666666666666,
2020-01-01,,,,,,,,,4.533333333333333,
2020-04-01,,,,,,,,,13.5,
2020-07-01,,,,,,,,,10.4,
2020-10-01,,,,,,,,,7.366666666666665,
2021-01-01,,,,,,,,,7.133333333333333,
2021-04-01,,,,,,,,,6.5,
2021-07-01,,,,,,,,,6.066666666666666,
2021-10-01,,,,,,,,,4.433333333333333,
2022-01-01,,,,,,,,,4.433333333333333,
2022-04-01,,,,,,,,,3.9,
2022-07-01,,,,,,,,,4.066666666666666,
2022-10-01,,,,,,,,,3.4,
2023-01-01,,,,,,,,,3.733333333333333,
2023-04-01,,,,,,,,,3.4,
2023-07-01,,,,,,,,,3.9,
2023-10-01,,,,,,,,,3.3666666666666667,
2024-01-01,,,,,,,,,3.8,
2024-04-01,,,,,,,,,3.6,
2024-07-01,,,,,,,,,4.133333333333333,
2000-01-01,,,,,,,,,,2.9
2000-04-01,,,,,,,,,,2.666666666666667
2000-07-01,,,,,,,,,,2.7666666666666666
2000-10-01,,,,,,,,,,2.466666666666667
2001-01-01,,,,,,,,,,2.966666666666667
2001-04-01,,,,,,,,,,3.1
2001-07-01,,,,,,,,,,3.6666666666666665
2001-10-01,,,,,,,,,,4.1
2002-01-01,,,,,,,,,,4.5
2002-04-01,,,,,,,,,,4.3
2002-07-01,,,,,,,,,,4.2
2002-10-01,,,,,,,,,,3.9
2003-01-01,,,,,,,,,,4.333333333333333
2003-04-01,,,,,,,,,,4.2
2003-07-01,,,,,,,,,,4.066666666666666
2003-10-01,,,,,,,,,,3.8
2004-01-01,,,,,,,,,,4.166666666666666
2004-04-01,,,,,,,,,,4.0
2004-07-01,,,,,,,,,,4.0
2004-10-01,,,,,,,,,,3.8
2005-01-01,,,,,,,,,,4.1
2005-04-01,,,,,,,,,,3.9
2005-07-01,,,,,,,,,,3.6666666666666665
2005-10-01,,,,,,,,,,3.333333333333333
2006-01-01,,,,,,,,,,3.433333333333333
2006-04-01,,,,,,,,,,3.4
2006-07-01,,,,,,,,,,3.6
2006-10-01,,,,,,,,,,3.166666666666667
2007-01-01,,,,,,,,,,3.3666666666666667
2007-04-01,,,,,,,,,,3.1
2007-07-01,,,,,,,,,,3.2
2007-10-01,,,,,,,,,,3.066666666666667
2008-01-01,,,,,,,,,,3.466666666666667
2008-04-01,,,,,,,,,,3.566666666666667
2008-07-01,,,,,,,,,,4.166666666666666
2008-10-01,,,,,,,,,,4.466666666666667
2009-01-01,,,,,,,,,,5.933333333333333
2009-04-01,,,,,,,,,,6.2333333333333325
2009-07-01,,,,,,,,,,6.5
2009-10-01,,,,,,,,,,6.5
2010-01-01,,,,,,,,,,7.1
2010-04-01,,,,,,,,,,6.433333333333333
2010-07-01,,,,,,,,,,6.533333333333333
2010-10-01,,,,,,,,,,6.1
2011-01-01,,,,,,,,,,6.366666666666666
2011-04-01,,,,,,,,,,6.133333333333333
2011-07-01,,,,,,,,,,6.366666666666666
2011-10-01,,,,,,,,,,5.8
2012-01-01,,,,,,,,,,6.066666666666666
2012-04-01,,,,,,,,,,5.7
2012-07-01,,,,,,,,,,5.766666666666667
2012-10-01,,,,,,,,,,5.3
2013-01-01,,,,,,,,,,5.666666666666666
2013-04-01,,,,,,,,,,5.5
2013-07-01,,,,,,,,,,5.566666666666666
2013-10-01,,,,,,,,,,5.2
2014-01-01,,,,,,,,,,5.333333333333333
2014-04-01,,,,,,,,,,4.933333333333333
2014-07-01,,,,,,,,,,5.2
2014-10-01,,,,,,,,,,4.566666666666666
2015-01-01,,,,,,,,,,4.8
2015-04-01,,,,,,,,,,4.4
2015-07-01,,,,,,,,,,4.3
2015-10-01,,,,,,,,,,3.9
2016-01-01,,,,,,,,,,4.0
2016-04-01,,,,,,,,,,3.6666666666666665
2016-07-01,,,,,,,,,,4.0
2016-10-01,,,,,,,,,,3.6666666666666665
2017-01-01,,,,,,,,,,3.9333333333333327
2017-04-01,,,,,,,,,,3.566666666666667
2017-07-01,,,,,,,,,,3.733333333333333
2017-10-01,,,,,,,,,,3.333333333333333
2018-01-01,,,,,,,,,,3.633333333333333
2018-04-01,,,,,,,,,,3.2333333333333334
2018-07-01,,,,,,,,,,3.2333333333333334
2018-10-01,,,,,,,,,,2.966666666666667
2019-01-01,,,,,,,,,,3.433333333333333
2019-04-01,,,,,,,,,,2.933333333333333
2019-07-01,,,,,,,,,,3.033333333333333
2019-10-01,,,,,,,,,,2.7
2020-01-01,,,,,,,,,,3.166666666666667
2020-04-01,,,,,,,,,,9.2
2020-07-01,,,,,,,,,,7.533333333333333
2020-10-01,,,,,,,,,,5.9
2021-01-01,,,,,,,,,,5.466666666666667
2021-04-01,,,,,,,,,,5.166666666666666
2021-07-01,,,,,,,,,,4.7
2021-10-01,,,,,,,,,,3.3
2022-01-01,,,,,,,,,,3.166666666666667
2022-04-01,,,,,,,,,,2.8
2022-07-01,,,,,,,,,,2.933333333333333
2022-10-01,,,,,,,,,,2.566666666666667
2023-01-01,,,,,,,,,,2.7333333333333334
2023-04-01,,,,,,,,,,2.433333333333333
2023-07-01,,,,,,,,,,2.7666666666666666
2023-10-01,,,,,,,,,,2.6333333333333333
2024-01-01,,,,,,,,,,2.8666666666666667
2024-04-01,,,,,,,,,,2.8666666666666667
2024-07-01,,,,,,,,,,3.433333333333333
